"ClassName","PropertyName","PropertyValue","PropertyCimType","PropertyFlags","PropertyQualifiers","PropertyReferenceClassName"
"SMS_TaskSequence_NetworkAdapterSettings","DNSServerList",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","EnableDHCP",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","EnableDNSRegistration",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","EnableFullDNSRegistration",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","EnableIPProtocolFiltering",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","EnableLMHOSTS",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","EnableTCPFiltering",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","EnableUDPFiltering",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","EnableWINS",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","GatewayCostMetric",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","Gateways",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","Index",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","IPAddressList",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","IPProtocolFilterList",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","MACAddress",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","SubnetMask",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","TCPFilterPortList",,"SInt32Array","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","TcpipNetbiosOptions",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","UDPFilterPortList",,"SInt32Array","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_NetworkAdapterSettings","WINSServerList",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Step","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_Step","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Step","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Step","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Step","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Action","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_Action","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Action","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Action","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Action","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Action","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_Action","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_RequestStateStoreAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","FallbackToNAA","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","RequestType",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","SMPRetryCount",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RequestStateStoreAction","SMPRetryTime",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetDynamicVariablesAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_SetDynamicVariablesAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetDynamicVariablesAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetDynamicVariablesAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetDynamicVariablesAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetDynamicVariablesAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetDynamicVariablesAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetDynamicVariablesAction","Rules",,"InstanceArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Rule"
"SMS_TaskSequence_PrepareSMSClientAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_PrepareSMSClientAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareSMSClientAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareSMSClientAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareSMSClientAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareSMSClientAction","SupportedEnvironment","FullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareSMSClientAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallDeployToolsAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_InstallDeployToolsAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallDeployToolsAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallDeployToolsAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallDeployToolsAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallDeployToolsAction","SupportedEnvironment","FullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallDeployToolsAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallDeployToolsAction","SysprepPackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ReleaseStateStoreAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_ReleaseStateStoreAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ReleaseStateStoreAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ReleaseStateStoreAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ReleaseStateStoreAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ReleaseStateStoreAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ReleaseStateStoreAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_ApplyDataImageAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","SupportedEnvironment","WinPE","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","DestinationDisk",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","DestinationLogicalDrive",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","DestinationPartition",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","DestinationVariable",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","ImageIndex",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","ImagePackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDataImageAction","WipeDestinationPartition","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetVariableAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_SetVariableAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetVariableAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetVariableAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetVariableAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetVariableAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetVariableAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetVariableAction","VariableName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_SetVariableAction","VariableValue",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_ApplyWindowsSettingsAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","SupportedEnvironment","WinPE","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","AdminPassword",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","ComputerName","%_SMSTSMachineName%","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","ProductKey",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","RandomAdminPassword","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","RegisteredOrgName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","RegisteredUserName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","ServerLicenseConnectionLimit",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","ServerLicenseMode",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyWindowsSettingsAction","TimeZone",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_PartitionDiskAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","SupportedEnvironment","WinPE","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","DiskIndex",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","DiskpartBiosCompatibilityMode","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","DiskType",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","GPTBootDisk","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PartitionDiskAction","Partitions",,"InstanceArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_PartitionSettings"
"SMS_TaskSequence_PartitionDiskAction","PartitionStyle",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_PrestartCheckAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","CheckFreeDiskSpace","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","CheckMemory","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","CheckOSType","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","CheckProcessorSpeed","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","FreeDiskSpace","7000","UInt32","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","Memory","512","UInt32","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","OSType","CLIENT","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrestartCheckAction","ProcessorSpeed","800","UInt32","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_CaptureUserStateAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","ConfigFiles",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","ContinueOnLockedFiles","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","EnableVerboseLogging","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","FileAccess","Normal","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","Mode","Simple","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","OfflineUserState","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","SkipEncryptedFiles","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","UseHardlinks","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureUserStateAction","UsmtPackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_OfflineEnableBitLockerAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","SupportedEnvironment","WinPE","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","DestinationDisk",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","DestinationLogicalDrive",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","DestinationPartition",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_OfflineEnableBitLockerAction","DestinationVariable",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
